inline_count,external_count,onclick_count,onload_count,onchange_count,avg_inline_script_block,avg_external_script_block,avg_onclick_count,avg_onload_count,avg_onchange_count,avg_cyc_complexity,library_code_count,type
0,0,1,0,0,0,0,0,0,0,0,0,phish
4,22,1,3,0,1,132.4285714,7678,13,7,0.285714286,2,alexa
20,15,2,0,0,0,678.9,29424,6,10,0.8,8,phish
13,13,1,0,1,0,1184.25,29345,4,8,1,8,alexa
2,2,1,0,0,0,9,28,1,1,1,1,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
11,14,2,0,0,1,100.0909091,3834,2,11,0.636363636,7,alexa
18,30.5,2,5,0,2,642.1875,52553,15,16,0.25,4,alexa
1,4,1,0,0,0,60,206,3,1,1,1,phish
30,39,1,17,1,0,224.5925926,17381,10,27,0.851851852,23,alexa
8,15.5,2,8,0,1,1313.111111,33782,7,9,0.888888889,8,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
3,12,2,0,0,0,648.2727273,26987,2,11,0.727272727,8,alexa
3,2,2,0,0,0,1924.5,12379,0,2,1,2,alexa
2,5,2,0,0,0,5,20,4,1,0,0,phish
18,24,2,0,0,0,512,34730,9,15,0.666666667,10,alexa
14,67.5,2,3,0,0,330.0909091,35781,47,22,0.727272727,16,alexa
0,1,2,0.5,0.5,0,0,0,0,0,0,0,phish
13,29,2,0,0,0,137.6923077,10179,16,13,0.461538462,6,alexa
11,11,1,0,0,0,114.1666667,2226,5,6,1,6,alexa
6,0,1,1,0,0,0,0,0,0,0,0,phish
13,7,2,1,0,0,267.1666667,4025,1,6,0.666666667,4,phish
12,30.5,2,0,0,0,219.1666667,36091,7,24,0.416666667,10,alexa
22,21,2,3,0,0,118.75,6267,4,16,1,16,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
14,22,1,0,1,0,227.7647059,9911,4,17,0.764705882,13,alexa
2,3,1,0,0,0,212,4928,1,2,1,2,alexa
5,10,2,0,0,0,189.25,2328,5,4,0.75,3,alexa
5,3,1,0,0,0,20,76,0,2,1,2,phish
20,24,2,0,2,0,254.2142857,10147,9,14,0.857142857,12,alexa
1,1,1,0,0,0,5,13,0,1,0,0,phish
13,10,2,132,0,0,607.1111111,21693,1,9,0.666666667,6,alexa
13,28,2,1,0,0,68.61904762,5033,8,21,0.19047619,4,alexa
2,1,1,0,1,0,0,0,1,0,0,0,alexa
2,2,1,0,0,0,22,76,1,1,0,0,phish
22.5,34,4,4,0.75,0,703.5882353,33976,6,17,0.882352941,15,alexa
2,9,1,0,0,0,51.25,727,5,4,0.75,3,alexa
0,1,1,1,1,0,27,41,0,1,0,0,alexa
20,52,1,0,0,0,251.1,28213,21,30,0.466666667,14,alexa
16,18,1,26,0,2,110.4166667,5246,6,12,0.166666667,2,alexa
2,1,1,0,0,0,181,426,0,1,1,1,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
3,11,1,0,0,0,1054.2,30423,0,10,1,10,alexa
14,14.5,2,0,0,0,257,15004,6,9,0.555555556,5,alexa
0,2,1,0,0,0,11,43,1,1,0,0,alexa
9,18,2,0,0,0,272.0833333,8355,5,12,0.916666667,11,alexa
7,6.5,2,0,1,0,202.2,3250,2,5,0.6,3,alexa
3,9.428571429,7,0.714285714,5,0,448.2222222,11547,1,9,0.888888889,8,alexa
13,17,1,1,1,0,925,21370,7,8,1,8,alexa
3,7,2,3,0,0,292.2,5802,2,5,0.8,4,alexa
11,29,2,2,0,0,368.5,30676,9,16,0.6875,11,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
10,15,1,1,1,0,384.5,12763,3,12,1,12,alexa
5,8,2,0,0,0,207.4,2878,3,5,0.4,2,alexa
5,17.5,2,0,0,0,200,7364,6,12,0.75,9,alexa
11,12.5,2,0,0,0,283,4734,7,6,1,6,alexa
41,25,1,9,0,0,197.5333333,7919,8,15,0.8,12,alexa
0,1,1,0,0,0,2885,5915,0,1,1,1,alexa
85,30,2,2,2,0,345.1904762,19568,6,21,0.666666667,14,alexa
19,10.66666667,3,1,0,0,793.8,23440,0,10,0.9,9,alexa
3,10,1,0,0,0,896,2329,9,1,1,1,alexa
10,25.5,2,9.5,0,0,463.375,22162,3,16,1,16,phish
18,20,1,0,0,0,196.4166667,8669,3,12,0.833333333,10,alexa
52,43,2,30,2,1,339.8333333,196654,4,36,0.972222222,35,alexa
9,9,2,4,0,2,269.5,5413,3,6,0.166666667,1,phish
8,11,4,0,3,0,545.375,16207,1,8,1,8,alexa
0,5,1,0,0,0,195.25,2313,1,4,0.75,3,phish
16,40,2,4,0,0,112.8076923,7885,14,26,0.576923077,15,alexa
6,3,1,0,0,0,303.6666667,2403,0,3,0.333333333,1,alexa
9,5,1,0,0,0,1166.4,17911,0,5,0.8,4,alexa
2,11,2,0,0,0,658,6756,7,3,0.666666667,2,alexa
2,3,1,0,0,0,25,542,1,2,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
3,7,1,0,0,0,964.8,15157,1,5,0.6,3,alexa
8,17,2,0,2,0,507.6666667,15393,5,12,0.916666667,11,alexa
13,27,1,1,0,1,109.0588235,4541,7,17,0.647058824,11,alexa
10,16,1,0,0,0,827.4545455,31048,3,11,0.636363636,7,alexa
3,5,1,0,0,0,173.5,2243,1,4,0.75,3,alexa
6,14,2,0,0,0,348.5,7183,8,6,0.333333333,2,alexa
1,1,1,0,0,0,0,0,1,0,0,0,phish
2,1,2,0,0,0,49,214,0,1,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
1,0,2,0,0,0,0,0,0,0,0,0,phish
4,36.75,4,0,0,0,428.2820513,101549,7,39,0.948717949,37,alexa
2,1,2,1,0,0,86,176,0,1,1,1,phish
1,5,1,0,0,0,106.5,411,3,2,1,2,alexa
20,9,1,0,1,0,1016.4,12219,4,5,0.8,4,alexa
3,5,2,1,1,0,613,3988,2,2,1,2,alexa
5,16,1,3,0,0,144.25,5306,4,12,0.583333333,7,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
4,4.5,2,0,0,0,339,2994,3,3,1,3,alexa
2,0,1,0,0,0,0,0,0,0,0,0,phish
4,4.5,2,0,0,0,0,0,0,0,0,0,phish
1,1,1,0,0,0,0,0,1,0,0,0,phish
3,15,1,0,0,0,132.1666667,7031,9,6,0.333333333,2,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
16,19.5,2,2,1,0,920.0833333,32352,6,12,0.666666667,8,alexa
7,4,2,0,0,0,437,2454,2,2,1,2,alexa
13,51,2,0,0,0,390.05,22779,13,20,0.55,11,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
1,1,1,0,0,0,181,426,0,1,1,1,phish
17,14,2,6,0,0,154.4285714,3160,6,7,0.571428571,4,alexa
2,2,1,0,0,0,547.5,3665,0,2,1,2,alexa
5,12.5,2,1,0,0,692,20988,6,8,0.75,6,alexa
0,0,2,0,0,0,0,0,0,0,0,0,phish
6,8,1,0,0,0,217.8,3442,2,5,0.8,4,alexa
2,12,2,0,0,0,153,7411,6,6,0.5,3,alexa
10,26.5,2,1,0,0,372.75,16056,10,16,0.5625,9,alexa
6,17,1,0,0,0,1507,43427,4,13,0.846153846,11,alexa
3,8,2,1,0,0,289.5714286,4841,1,7,0.428571429,3,phish
2,1,1,3,0,0,0,0,1,0,0,0,phish
25,36,2,68,0,0,137,9923,25,11,0.818181818,9,alexa
63,4,1,2,0,0,0,0,0,4,0,0,alexa
21,23,2,16,0,0,704.8823529,48743,0,17,0.705882353,12,alexa
14,26,1,0,0,0,60,3452,6,18,0.333333333,6,alexa
14,8,2,1,0,0,1016.8,22095,3,5,0.8,4,alexa
6,4,2,0,0,0,614,7245,2,2,1,2,phish
1,3,1,0,0,0,3107,27663,0,3,0.666666667,2,alexa
15,26,1,0,0,0,356.5,18193,5,20,0.95,19,alexa
23,34,1,82,2,0,247.5652174,16388,10,23,0.739130435,17,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
3,2,1,0,0,0,448,2330,0,2,0.5,1,alexa
11,9,1,0,0,0,135,2137,4,5,0.8,4,alexa
8,6,2,0,0,0,641.6,8329,1,5,0.8,4,phish
5,13,2,0,0,0,514,2803,1,2,0.5,1,alexa
13,50,2,0,0,0,116.5277778,17114,13,36,0.944444444,34,alexa
23,57,1,4,1,0,610.3863636,84799,9,44,0.840909091,37,alexa
5,23,1,2,0,0,117.6153846,5063,10,13,0.769230769,10,alexa
0,3,2,0,0,0,207,387,2,1,1,1,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
5,13,2,0,0,0,110,2506,4,8,0.625,5,alexa
2,19,1,124,1,0,153.3,4573,9,10,0.3,3,alexa
1,6,1,0,0,0,258.2,4817,1,5,1,5,alexa
5,2,2,4,1,0,204,986,1,1,0,0,alexa
6,7,1,0,2,1,680.8,11666,2,5,1,5,alexa
7,13,1,0,0,0,91.75,2212,5,8,0.875,7,alexa
4,6,1,0,0,0,199.3333333,3939,3,3,0.666666667,2,alexa
3,2.5,2,0,0,0,0,0,4,0,0,0,phish
3,11,1,2,0,0,651.75,18800,0,8,0.875,7,alexa
14,7,2,1,0,0,371.1666667,4570,1,6,0.666666667,4,phish
2,3,1,0,0,0,6897.5,49068,1,2,1,2,alexa
15,14,1,12,0,0,183,3535,6,8,0.625,5,alexa
7,28.5,2,0,0,0,248.2105263,24614,10,19,0.526315789,10,alexa
10,11.33333333,3,0,0,0,186,4311,3,9,0.555555556,5,alexa
5,7,2,10,0,0,310.2857143,8560,1,7,0.857142857,6,alexa
3,3,1,15,0,0,16.5,71,1,2,0.5,1,alexa
22,44,2,2,0,0,338.96,24795,12,25,0.68,17,alexa
47,38,1,0,0,0,155.1363636,11352,16,22,0.818181818,18,alexa
1,1,1,0,0,0,0,0,1,0,0,0,phish
22.5,35,2,0,1,0,649.75,45231,14,20,0.7,14,alexa
18,17,2,6,0,0,897.8571429,33478,3,14,1,14,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
18,7,2,7,0,0,936.5,5854,3,2,1,2,phish
0,2,1,0,0,0,0,0,2,0,0,0,alexa
0,2,2,1,1,0,0,0,0,0,0,0,alexa
17,19,1,0,0,0,192.7058824,10319,2,17,0.882352941,15,alexa
5,4,1,0,0,0,94.5,4184,2,2,1,2,alexa
2,2,1,0,0,0,896,2329,0,1,1,1,alexa
4,5,1,0,0,0,0,0,0,0,0,0,phish
2,15.5,2,4,2,0,539.8461538,21918,3,13,0.846153846,11,alexa
0,5,1,0,0,0,12.25,184,1,4,0.25,1,alexa
4,10,1,0,0,0,121.1666667,2437,3,6,0.666666667,4,alexa
1,3,1,0,0,0,207,387,2,1,1,1,phish
2,16,2,3,0,0,110,2715,9,7,0.285714286,2,alexa
5,5,1,0,0,0,277.5,4702,1,4,0.25,1,alexa
7,22,2,50,0,0,522.5789474,28352,5,19,0.631578947,12,alexa
6,8,1,15,0,0,251.6,5298,3,5,0.6,3,alexa
2,6,2,0,0,0,47.25,995,1,4,0,0,alexa
9,20.5,2,0,0,0,693.5454545,20581,11,11,1,11,alexa
26,55.33333333,3,0,0,0,698.6585366,88730,15,41,0.853658537,35,alexa
2,14,1,2,0,0,591,23624,2,12,0.416666667,5,phish
17,28,2,0,5.5,0,346.6428571,24857,8,28,0.892857143,25,alexa
1,4,1,0,0,0,521,1782,3,1,1,1,alexa
14,21,3,0,0,0,416.1428571,20133,7,14,1,14,alexa
8,2,1,0,0,0,662,6032,0,2,0,0,phish
16,21,1,7,1,0,982.1428571,16770,6,7,1,7,alexa
4,14,1,0,0,0,529,17058,8,6,1,6,alexa
0,0,1,1,0,0,0,0,0,0,0,0,phish
2,3.666666667,3,0,0,0,159,2393,3,2,1,2,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
56,6,1,7,0,0,180,2441,2,4,0.5,2,alexa
4,6,1,0,0,0,340.75,3284,2,4,1,4,alexa
13.5,36,2,3,1,0,146.826087,10673,13,23,0.391304348,9,alexa
6,8,2,2,0,0,18.66666667,409,2,6,0.5,3,alexa
2,2,1,0,0,0,0,0,0,0,0,0,phish
5,6,1,0,0,0,3883.4,79599,1,5,0.8,4,alexa
3,3,2,0,0,0,590.75,9235,0,4,1,4,alexa
4,16,1,0,0,0,480.1428571,10142,8,7,1,7,alexa
5,13,2,0,0,0,223.8333333,3537,7,6,1,6,alexa
11,16,1,0,0,0,207.4666667,8964,1,15,0.2,3,alexa
8,15,1,0,4,0,1023.2,28563,2,10,1,10,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
13,37,1,1,0,1,1021.5,49790,9,26,0.846153846,22,alexa
6,51,1,1,0,0,51.71428571,7930,15,35,0.171428571,6,alexa
9,11,1,0,0,0,360,7136,4,7,1,7,alexa
7,14,2,2,0,0,182.8333333,3543,8,6,0.5,3,alexa
6,17,2,2,0,0,439,3087,5,3,1,3,alexa
2,10,2,0,4,0,29.75,496,6,4,0.5,2,alexa
1.5,2,4,0,0,0,71.75,1994,0,8,0.25,2,alexa
8,16,2,5,0,1,367.3,21357,7,10,0.6,6,alexa
8,14,2,51,0,0,421.8,13119,4,10,0.5,5,alexa
3,3,2,0,0,0,177,1861,1,3,0.666666667,2,alexa
5,37,1,0,0,0,0,0,36,0,0,0,phish
9,13.5,2,1,0,0,512.25,12153,5,8,0.5,4,alexa
0,2,1,1,1,0,0,0,0,0,0,0,phish
4,9,1,0,0,0,67.4,846,4,5,0.6,3,alexa
2,3,2,6,1,0,236.5,1696,1,2,1,2,alexa
2,0,1,0,0,0,0,0,0,0,0,0,alexa
20,32,2,0,1,0,884.8,29656,3,10,0.9,9,alexa
5,11,2,0,1,0,756.125,18333,2,8,0.875,7,alexa
9,3,1,0,0,0,0,0,2,0,0,0,phish
1,2,1,0,0,0,86,154,1,1,0,0,alexa
35,20.66666667,3,433,1,1,529.9375,26863,5,16,0.8125,13,alexa
1,0,1,0,0,0,0,0,0,0,0,0,alexa
7,14,2,2,0,1,308,2445,11,3,0.666666667,2,alexa
14,43,1,0,11,0,66.86363636,4213,11,22,0.727272727,16,alexa
5,2,1,5,0,1,0,0,2,0,0,0,alexa
0,4,1,2,0,0,61,805,1,3,0.666666667,2,phish
8,6,1,0,0,0,171.25,2022,2,4,1,4,alexa
11,18,2,0,1,0,111.5,5078,6,12,0.833333333,10,alexa
16,5,1,34,1,0,685.25,9176,1,4,1,4,phish
0,0,1,0,0,0,0,0,0,0,0,0,alexa
3,3,1,0,0,0,1954,10619,1,2,1,2,alexa
34,10,3,6,0,0,1244.333333,10852,7,3,1,3,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
5,6,1,0,0,0,1184.6,12422,1,5,1,5,alexa
1,6,1,0,0,0,32,214,5,1,0,0,phish
15,26.5,2,0,0,0,145.1538462,4756,14,13,0.769230769,10,alexa
4,3,1,0,0,0,477.3333333,3859,0,3,0.333333333,1,alexa
6.5,9.75,4,0,0,0,142.2857143,2692,5,7,0.857142857,6,alexa
1.5,1.5,2,0,0,0,0,0,0,0,0,0,phish
2,0,1,1,1,0,0,0,0,0,0,0,phish
3,8,1,1,0,0,8,72,4,2,0,0,alexa
2,13,1,0,0,0,938,8030,10,3,0,0,alexa
2,8,2,0,0,0,266,3551,4,4,0.5,2,alexa
8,6,1,0,0,0,680.75,7878,2,4,1,4,alexa
15.75,21.25,4,2.25,0,0,190.8,9018,9,20,0.75,15,alexa
9,19,2,4,3,0,884.2307692,37675,3,13,1,13,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
5,2.5,2,0,0,0,494,904,4,1,1,1,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,alexa
1,0,1,0,1,0,0,0,0,0,0,0,phish
8,18,2,0,0,0,152.0833333,4796,6,12,1,12,alexa
10,16.33333333,3,4,0,0,267.25,5107,7,8,0.75,6,alexa
4,8,3,0,0,0,567.6666667,5633,4,3,0.333333333,1,phish
0,10,1,0,0,0,39.66666667,706,0,6,1,6,alexa
1,4,1,0,0,0,60,206,3,1,1,1,phish
15,40,1,0,1,0,509.2592593,28387,12,27,0.62962963,17,alexa
1,2,1,0,0,0,0,0,2,0,0,0,phish
5,15,1,0,2,0,853.5,28778,2,12,0.75,9,alexa
7,25,2,0,0,0,117.75,5355,12,12,0.75,9,alexa
9,16,2,6,0,0,349.3333333,11961,5,9,0.555555556,5,alexa
0,0,2,0,0,0,0,0,0,0,0,0,phish
9,15,2,0,0,0,1402,40441,6,9,0.777777778,7,alexa
157,71,1,4,0,38,365,47485,10,37,0.675675676,25,alexa
8,14,1,17,3,0,254.5555556,6727,3,9,0.777777778,7,alexa
32,23,2,0,1,0,185.8571429,7343,4,14,0.928571429,13,alexa
0,8,1,0,0,0,35.66666667,386,5,3,0.333333333,1,alexa
10,18,2,0,0,0,430.75,22887,7,12,1,12,alexa
5,1,1,0,0,0,0,0,1,0,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
10,12,1,1,0,0,517.875,15587,4,8,0.625,5,alexa
3,1,2,0,0,0,192,553,0,1,0,0,alexa
0,0,2,0,0,0,0,0,0,0,0,0,phish
3,6,1,0,0,0,350,5340,0,6,0.833333333,5,alexa
5,3,1,0,0,0,2544,15952,0,3,0,0,phish
16,22.5,2,10.5,0,0,350.4666667,17210,3,15,1,15,phish
0,1.333333333,3,0,0,0,0,0,1,0,0,0,phish
0,1,1,3,0,0,69,275,0,1,0,0,phish
7,7,2,2,1,0,311,2480,4,3,0.333333333,1,alexa
8,16,1,0,0,0,1117.333333,41423,3,12,0.916666667,11,alexa
6,16.5,2,0,0,0,50.66666667,3540,11,6,0.666666667,4,alexa
8,11.66666667,3,0,0,0,606,15661,4,8,0.5,4,alexa
1,1,1,0,0,0,521,1782,0,1,1,1,alexa
3,6,1,1,0,0,930,14200,1,5,0.8,4,alexa
1,1,1,0,0,0,181,426,0,1,1,1,phish
16,27,2,3,0,0,230.3333333,13121,8,15,0.933333333,14,alexa
1,1,1,0,0,0,17.5,51,1,2,0.5,1,alexa
1,0,2,0,0,0,0,0,0,0,0,0,phish
1,1,1,0,0,0,0,0,1,0,0,0,alexa
12,8,1,96,0,0,504.1666667,11453,2,6,0.833333333,5,alexa
5,11,1,0,0,0,533.6,12124,2,10,0.8,8,alexa
1,6,1,0,0,0,510,4225,2,4,1,4,alexa
15,13,1,0,0,0,941.3846154,48023,0,13,1,13,phish
1,0,1,0,0,0,0,0,0,0,0,0,phish
6,13,1,0,0,0,280.4285714,6640,5,7,0.571428571,4,alexa
4,2,1,1,0,0,42,525,1,1,0,0,phish
0,6,2,0,0,0,100.5,675,4,2,0.5,1,phish
53.33333333,57.66666667,3,1,1,0,687.4871795,88591,15,39,0.743589744,29,alexa
1,0,1,0,1,0,0,0,0,0,0,0,phish
1,1,1,0,0,1,0,0,1,0,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
18,9,1,1,0,0,433.8,5148,4,5,0.6,3,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
2,4,1,0,0,0,479.6666667,2717,1,3,1,3,phish
1,6,1,11,0,0,148.25,1936,2,4,0.75,3,alexa
8,18.5,2,4,1,0,578.5555556,17278,9,9,0.777777778,7,alexa
0,2,1,1,1,0,0,0,0,0,0,0,phish
3,2,1,0,0,0,24,711,1,1,1,1,phish
16,30,1,0,2,0,143,13855,5,25,0.96,24,alexa
1,1,1,0,0,0,0,0,0,0,0,0,alexa
17,19,1,0,0,0,162.6153846,6418,6,13,0.692307692,9,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
8,9,2,0,0,0,1143.8,27994,3,5,0.4,2,alexa
10,2.5,2,1,2,0,882.5,7356,1,2,1,2,alexa
20,31,2,0,0,0,248.125,13848,5,24,0.5,12,alexa
6,10,1,4,0,0,55,774,4,4,0,0,phish
9,19,2,0,0,0,402.6153846,13841,5,13,0.769230769,10,alexa
31,31,1,0,1,0,326.9444444,18744,8,18,0.833333333,15,alexa
5,22.5,2,21,2,0,541.7058824,40239,3,17,0.882352941,15,alexa
9,13,2,4.5,0,0,194.1666667,3516,3,6,0.833333333,5,alexa
6,31,1,0,0,0,84.68181818,7928,7,22,0.363636364,8,alexa
0,2,1,0,0,0,0,0,2,0,0,0,phish
15,13,2,1,0,0,891.6956522,116803,0,23,1,23,phish
17,13.66666667,3,0,3,0,346.7142857,6611,3,7,0.857142857,6,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
1,7.5,2,0,0,0,56.9,1893,5,10,0.3,3,phish
15,27.5,2,0,4,0,458.85,21616,7,20,0.65,13,alexa
16,45,1,0,27,0,236.9047619,14128,24,21,0.857142857,18,alexa
8,26.5,2,0,0,0,182.0833333,7028,10,12,0.416666667,5,alexa
4,7,2,3,0,0,1805,16646,4,3,1,3,alexa
4,15,2,3,0,0,279.875,8741,7,8,0.625,5,alexa
14,7,1,135,0,0,323.25,5655,3,4,0.75,3,alexa
2,15,1,0,0,0,424.625,25576,6,8,0.875,7,alexa
18,8,1,13,0,0,523.8,11162,3,5,1,5,alexa
14,66.5,2,3,0,0,408.9545455,34870,46,22,0.727272727,16,alexa
11,26,1,3,0,0,177.3846154,8869,13,13,0.384615385,5,alexa
0,5,1,0,0,0,195.25,2313,1,4,0.75,3,phish
33,28,1,2,0,0,614.4761905,249281,7,21,0.619047619,13,alexa
5,7,1,2,0,0,0,0,0,0,0,0,phish
1,0,1,0,0,0,0,0,0,0,0,0,phish
1,3,1,0,0,0,1425,8373,0,2,1,2,phish
31,16,1,15,2,0,656.3333333,16176,2,9,0.777777778,7,alexa
10,33.33333333,3,0,0,0,189.6086957,14648,6,23,0.695652174,16,alexa
12,20,1,0,2,0,285.6666667,9662,6,12,0.833333333,10,alexa
0,2,1,1,1,0,0,0,0,0,0,0,phish
1,7.5,2,0,0,0,56.9,1893,5,10,0.3,3,phish
24,24,1,49,0,0,145.5,3948,14,10,0.8,8,alexa
1,0,2,0,1,0,0,0,0,0,0,0,phish
1.333333333,0.666666667,3,0,0,0,49,214,0,1,0,0,phish
1,4,1,0,0,0,60,206,3,1,1,1,phish
2,7,1,0,0,0,165,2746,1,6,0.5,3,alexa
4,6.5,2,0,0,0,212,2681,4,3,0.666666667,2,alexa
5,11,2,0,0,0,146.6,3198,5,5,0.2,1,alexa
40,36.5,2,0,0,0,329.6363636,30175,3,33,0.96969697,32,alexa
3,10.5,2,0,0,0,445.03125,41532,6,32,1,32,alexa
3,5,1,1,0,0,976,12227,1,4,0.75,3,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
36,19,2,5,0,0,662.2727273,21474,6,11,0.727272727,8,alexa
3,2,1,0,0,0,261.5,1792,0,2,0.5,1,alexa
14,19,1,0,0,0,547,13253,8,9,0.888888889,8,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
19,24,1,1,0,0,70,1228,13,9,0.444444444,4,alexa
42,52,2,92,0,1,206,20324,16,24,0.666666667,16,phish
13,22,2,250,0,0,347.6428571,20528,4,14,0.5,7,alexa
1,0,2,0,1,0,0,0,0,0,0,0,phish
12,21,2,1,0,0,816.2,25005,9,10,0.7,7,alexa
8,19,2,0,0,0,123.5555556,9655,10,9,0.333333333,3,alexa
1,19,1,0,0,0,77.69230769,15364,4,13,0.076923077,1,phish
10,18,1,0,0,0,380.4545455,12732,6,11,0.818181818,9,alexa
15,15,2,0,0,0,272.1111111,7842,5,9,0.888888889,8,alexa
8,10,2,0,0,0,72.375,1835,2,8,1,8,alexa
10,24.5,2,9.5,0,0,463.375,22162,3,16,1,16,phish
5,9,2,0,0,0,195.7142857,4241,3,7,1,7,alexa
12,23,1,15,0,0,293.2307692,11684,10,13,0.923076923,12,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
1,0,1,0,0,0,0,0,0,0,0,0,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
18,35,1,6,1,0,106.9259259,8922,7,27,0.888888889,24,alexa
5,12,1,0,0,1,830,13395,5,5,1,5,phish
11,16,2,0,0,0,128.1111111,4227,5,9,0.555555556,5,alexa
2,1,1,0,0,0,30,104,0,1,1,1,alexa
6,3,1,1,0,0,2011.333333,12442,0,3,0.666666667,2,phish
1,5.5,2,0,0,0,111.5,1080,2,4,1,4,alexa
1,4,2,0,0,0,60,206,3,1,1,1,phish
13,14,2,2,0,0,51.55555556,1741,5,9,0.444444444,4,alexa
27,18.5,2,1,0,0,326.3636364,11142,5,11,0.636363636,7,alexa
14,14.5,2,0,0,0,496.6153846,17193,2,13,0.846153846,11,alexa
1,5,1,4,0,0,294.6666667,2410,2,3,1,3,alexa
8,6,1,0,0,0,1164,13379,1,4,0.75,3,alexa
9,20.33333333,3,0,4.666666667,0,117.1818182,10815,3,22,0.318181818,7,alexa
10,14,2,1,0,0,844.5,19583,6,8,0.875,7,alexa
0,3,2,0,0,0,207,387,2,1,1,1,phish
0,1,2,0.5,0.5,0,0,0,0,0,0,0,phish
9,14.5,2,0,1,0,833.6666667,41950,2,12,1,12,alexa
6,13,1,0,0,0,274.5,6075,4,8,0.875,7,phish
5,6.5,2,0,0,0,970.4,16398,1,5,1,5,alexa
4,13,2,0,0,0,173.8888889,5026,4,9,0.444444444,4,alexa
11,12,2,1,0,0,921.3,26037,3,10,0.9,9,alexa
3,4.5,2,0,0,0,1302.666667,18978,2,3,1,3,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
6,13,2,0,0,0,933.75,14655,9,4,0.75,3,alexa
5,7,1,17,0,2,316.6666667,2789,4,3,1,3,alexa
1,4,1,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
4,1,2,1,0,0,0,0,1,0,0,0,phish
15,20,1,2,0,0,515.2307692,29984,6,13,0.846153846,11,alexa
5,11,1,0,1,0,771.25,28995,3,8,0.625,5,alexa
20,15,1,0,0,0,2912,60191,10,5,0.8,4,alexa
5,14,2,472,0,0,77.75,7239,10,4,0.5,2,alexa
8,12,1,1,0,0,174.5,3600,4,8,0.25,2,alexa
5,8.611111111,18,0,0.888888889,0,283,5183,3,7,0.714285714,5,alexa
3,7,3,1,0,0,29,283,4,2,0.5,1,alexa
9,16,2,8,0,0,60.22222222,5540,6,9,0.333333333,3,alexa
8,23,1,0,0,0,771,25974,9,11,0.636363636,7,alexa
0,1,2,0,0,0,0,0,1,0,0,0,alexa
3,4,1,0,0,1,93,826,1,2,1,2,phish
4,2.5,2,7,0,0,453.5,2392,1,2,0.5,1,alexa
4,4,1,0,0,0,78.25,1518,0,4,0,0,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
6,7,1,0,2,0,481,6480,2,5,1,5,alexa
1,2,1,0,0,0,93,710,1,1,1,1,phish
1,5,1,2,0,0,933,1634,4,1,1,1,alexa
8.5,5.5,2,0,0,0,495.6,15220,2,5,0.8,4,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
6,6,2,1.5,0,0,687.5,8813,2,4,0.75,3,alexa
23,68,2,0,0,0,376.3225806,41461,28,31,0.64516129,20,alexa
8,8,2,1,1,0,188.7142857,4296,2,7,0.714285714,5,alexa
26,29,1,6,0,0,638.6428571,26727,14,14,0.928571429,13,alexa
1,5,2,0,0,0,2.2,120,0,5,0,0,alexa
10,14,1,0,0,0,198.4444444,5532,5,9,0.777777778,7,alexa
2,4,2,0,0,0,823,4901,2,2,1,2,alexa
4,4.5,2,0,0,0,0,0,0,0,0,0,phish
4,7,1,2,0,0,435.3333333,3648,3,3,1,3,alexa
11,16.5,2,0,1,0,879.6666667,26481,2,9,1,9,alexa
8,35.83333333,6,0,0,0,300.4666667,34683,7,30,0.8,24,alexa
